1,{}
5,{}
10,{}
12,{}
13,{}
14,{}
15,{}
16,"{'Novae': 0.7443, 'Cataclysmic variable stars': 0.6842, 'Astronomical events': 0.6566, 'Stellar astronomy': 0.6205, 'Star types': 0.5939, 'Stars': 0.57, 'Stellar phenomena': 0.5483, 'Variable stars': 0.5287, 'Astronomy': 0.517}"
21,{}
22,"{'American football': 0.6766, 'National Football League': 0.6445, 'National Football League teams': 0.578, 'National Football League seasons': 0.5668}"
23,{'Volcanology': 0.5073}
24,{}
26,{}
27,{}
28,{}
29,{}
30,{}
31,{}
33,{}
34,{}
35,{}
36,{}
38,{}
40,{}
41,"{'Medical Subject Headings': 0.701, 'Animal anatomy': 0.6093, 'Clinical medicine': 0.5663, 'Medical specialties': 0.5484, 'Torso': 0.5127, 'Medicine': 0.508}"
42,{}
43,{}
44,{}
51,{}
53,{}
54,{}
59,{}
60,{}
63,{}
66,{}
67,{}
68,{}
69,{}
74,{}
76,{}
78,{}
79,{}
80,{}
81,{}
82,{}
84,{}
85,{}
87,{}
88,{}
91,{}
93,{}
94,{}
95,{}
96,"{'Wireless': 1, 'Networks': 1, 'Broadcasting': 1, 'Communication': 1, 'Telecommunications': 1, 'Electronics': 1, 'Data transmission': 1, 'Telecommunications engineering': 1, 'Computing': 1, 'Radio': 1, 'Technology': 1, 'Electrical engineering': 1, 'Artificial objects': 0.948, 'Oral communication': 0.8901, 'Telegraphy': 0.8258, 'Amateur radio': 0.7395, 'Sound production technology': 0.7259, 'Digital technology': 0.7155, 'Radio technology': 0.704, 'Computer networking': 0.6907, 'Semiotics': 0.67, 'Second Industrial Revolution': 0.6575, 'Electricity': 0.5748, 'Mobile technology': 0.566, 'Science and technology': 0.5168}"
98,{}
103,{}
104,{}
107,{}
108,{}
109,{}
110,{}
111,{}
112,{}
113,{}
114,{}
116,{}
118,"{'Culture': 0.7553, 'Art media': 0.6465, 'Artificial objects': 0.5624, 'Arts': 0.5614}"
122,{}
123,{}
124,{}
125,{}
127,{}
128,{}
129,"{'Psychology': 1, 'Behavioural sciences': 0.9797, 'Psychological concepts': 0.8006, 'Cognitive science': 0.6528, 'Cognition': 0.6472, 'Neuroscience': 0.6214}"
130,{}
131,{}
132,{}
